stock,open,high,low,close,timestamp
株O,139.25,149.40,94.59,103.77,12:16:52.00
株K,254.63,282.26,179.37,273.85,12:16:52.50
株P,155.75,187.01,137.62,183.88,12:16:53.00
株G,106.65,137.06,62.72,75.40,12:16:53.50
株J,197.00,264.03,84.04,221.32,12:16:54.00
株C,257.57,308.30,75.06,152.06,12:16:54.50
株X,79.89,118.54,63.26,67.51,12:16:55.00
株C,152.06,212.12,142.14,167.64,12:16:55.50
株D,174.65,273.94,143.25,194.07,12:16:56.00
株X,67.51,134.32,66.29,78.15,12:16:56.50
株E,170.36,178.44,68.40,87.27,12:16:57.00
株C,167.64,190.13,114.51,142.90,12:16:57.50
株E,87.27,177.76,52.16,54.97,12:16:58.00
株V,115.34,151.64,90.10,127.42,12:16:58.50
株C,142.90,228.23,50.82,80.91,12:16:59.00
株Y,226.38,237.36,192.79,217.81,12:16:59.50
株I,112.42,116.30,104.54,112.05,12:17:00.00
株I,112.05,149.80,109.41,116.78,12:17:00.50
株K,273.85,325.26,169.30,269.93,12:17:01.00
株X,78.15,91.44,58.33,81.79,12:17:01.50
株C,80.91,167.51,78.54,81.59,12:17:02.00
株D,194.07,260.71,112.72,189.50,12:17:02.50
株C,81.59,100.76,50.79,92.04,12:17:03.00
株H,198.95,207.90,118.99,204.48,12:17:03.50
株G,75.40,146.50,53.33,70.83,12:17:04.00
株R,142.86,186.75,87.36,148.35,12:17:04.50
株J,221.32,273.35,134.34,190.60,12:17:05.00
株S,76.54,78.13,76.47,77.57,12:17:05.50
株Z,161.09,184.91,69.02,144.43,12:17:06.00
株P,183.88,268.09,122.10,169.74,12:17:06.50
株X,81.79,136.93,72.32,113.78,12:17:07.00
株U,152.70,188.45,69.56,138.85,12:17:07.50
株U,138.85,229.97,129.21,177.35,12:17:08.00
株J,190.60,264.78,55.33,163.89,12:17:08.50
株X,113.78,202.41,104.35,128.37,12:17:09.00
株N,154.35,203.04,135.22,143.15,12:17:09.50
株N,143.15,235.67,60.13,93.55,12:17:10.00
株P,169.74,179.80,55.05,99.26,12:17:10.50
株Q,175.27,228.52,95.73,167.54,12:17:11.00
株W,273.61,280.44,50.31,237.72,12:17:11.50
株U,177.35,188.55,84.98,113.55,12:17:12.00
株J,163.89,209.33,143.68,160.96,12:17:12.50
株N,93.55,191.77,63.13,118.20,12:17:13.00
株E,54.97,131.94,52.92,122.21,12:17:13.50
株M,76.76,108.43,63.74,95.97,12:17:14.00
株Q,167.54,266.12,74.25,85.51,12:17:14.50
株W,237.72,239.09,218.32,231.13,12:17:15.00
株B,102.76,185.11,76.49,81.14,12:17:15.50
株C,92.04,166.93,72.31,80.19,12:17:16.00
株I,116.78,186.37,100.08,162.29,12:17:16.50
株Y,217.81,289.34,170.10,248.07,12:17:17.00
株Q,85.51,178.90,71.52,113.05,12:17:17.50
株T,238.42,318.87,217.89,277.71,12:17:18.00
株S,77.57,94.87,54.36,68.06,12:17:18.50
株Z,144.43,167.62,138.04,144.86,12:17:19.00
株J,160.96,164.18,111.92,139.52,12:17:19.50
株F,110.89,197.07,60.44,168.75,12:17:20.00
株E,122.21,168.18,82.47,143.13,12:17:20.50
株J,139.52,212.95,70.26,110.06,12:17:21.00
株V,127.42,165.45,62.42,139.70,12:17:21.50
株H,204.48,259.42,124.26,153.52,12:17:22.00
株V,139.70,191.40,82.98,93.67,12:17:22.50
株T,277.71,288.83,233.16,252.73,12:17:23.00
株Y,248.07,300.17,190.08,248.39,12:17:23.50
株W,231.13,329.81,204.57,279.04,12:17:24.00
株V,93.67,172.29,73.49,139.92,12:17:24.50
株L,180.21,268.55,55.22,222.98,12:17:25.00
株D,189.50,247.18,165.41,245.23,12:17:25.50
株T,252.73,302.52,52.68,78.06,12:17:26.00
株A,89.37,124.29,84.36,87.01,12:17:26.50
株M,95.97,180.15,60.88,79.53,12:17:27.00
株Z,144.86,184.37,80.65,151.38,12:17:27.50
株E,143.13,172.85,50.78,67.32,12:17:28.00
株F,168.75,187.27,135.32,168.30,12:17:28.50
株H,153.52,244.15,50.91,148.68,12:17:29.00
株R,148.35,152.65,99.77,125.23,12:17:29.50
株Q,113.05,177.90,63.70,79.00,12:17:30.00
株L,222.98,225.61,94.03,206.10,12:17:30.50
株Y,248.39,319.32,206.39,304.72,12:17:31.00
株D,245.23,259.99,153.02,219.48,12:17:31.50
株S,68.06,167.65,54.08,159.05,12:17:32.00
株N,118.20,149.15,93.13,114.06,12:17:32.50
株S,159.05,199.10,153.38,180.05,12:17:33.00
株Q,79.00,137.59,56.01,124.58,12:17:33.50
株R,125.23,182.08,55.76,69.62,12:17:34.00
株U,113.55,186.31,73.18,102.84,12:17:34.50
株U,102.84,120.26,52.58,111.13,12:17:35.00
株Q,124.58,126.66,113.74,124.86,12:17:35.50
株Y,304.72,400.37,148.22,397.85,12:17:36.00
株S,180.05,267.76,109.75,246.64,12:17:36.50
株U,111.13,113.22,93.21,97.22,12:17:37.00
株Q,124.86,203.41,94.23,180.15,12:17:37.50
株J,110.06,126.13,100.20,113.62,12:17:38.00
株T,78.06,128.40,72.43,120.91,12:17:38.50
株M,79.53,99.53,67.18,99.51,12:17:39.00
株I,162.29,223.88,124.39,215.64,12:17:39.50
株F,168.30,229.78,113.56,205.26,12:17:40.00
株K,269.93,354.37,108.99,348.43,12:17:40.50
株R,69.62,163.11,69.36,73.51,12:17:41.00
株V,139.92,212.89,72.89,137.89,12:17:41.50
株A,87.01,154.97,78.10,121.98,12:17:42.00
株D,219.48,276.66,71.06,236.86,12:17:42.50
株Y,397.85,481.15,265.41,312.61,12:17:43.00
株I,215.64,291.03,99.28,230.84,12:17:43.50
株K,348.43,359.52,209.61,263.87,12:17:44.00
株O,103.77,186.68,56.29,107.16,12:17:44.50
株P,99.26,151.80,94.93,96.48,12:17:45.00
株S,246.64,346.62,201.74,336.05,12:17:45.50
株O,107.16,207.03,86.32,145.40,12:17:46.00
株X,128.37,215.16,116.81,201.73,12:17:46.50
株T,120.91,124.06,85.92,101.01,12:17:47.00
株L,206.10,264.64,51.09,65.76,12:17:47.50
株L,65.76,133.80,56.57,113.81,12:17:48.00
株D,236.86,315.12,218.96,296.92,12:17:48.50
株F,205.26,239.81,103.93,138.91,12:17:49.00
株R,73.51,164.10,61.27,152.97,12:17:49.50
株C,80.19,92.80,51.08,52.43,12:17:50.00
株M,99.51,183.60,58.34,154.64,12:17:50.50
株S,336.05,410.52,306.38,350.86,12:17:51.00
株L,113.81,208.95,88.43,190.53,12:17:51.50
株O,145.40,175.00,101.37,146.14,12:17:52.00
株H,148.68,240.04,145.60,182.49,12:17:52.50
株B,81.14,113.38,80.17,88.70,12:17:53.00
株J,113.62,210.86,51.02,168.98,12:17:53.50
株N,114.06,211.26,70.50,109.90,12:17:54.00
株M,154.64,204.80,92.22,178.82,12:17:54.50
株I,230.84,254.99,175.22,221.38,12:17:55.00
株X,201.73,301.06,182.23,278.60,12:17:55.50
株D,296.92,352.87,162.12,200.22,12:17:56.00
株H,182.49,268.49,108.46,176.17,12:17:56.50
株K,263.87,285.05,67.71,161.68,12:17:57.00
株R,152.97,220.28,112.89,194.40,12:17:57.50
株G,70.83,107.32,58.22,90.92,12:17:58.00
株P,96.48,168.59,62.18,108.95,12:17:58.50
株Y,312.61,381.61,245.70,256.35,12:17:59.00
株B,88.70,90.08,78.78,80.28,12:17:59.50
株R,194.40,278.69,129.14,199.02,12:18:00.00
株N,109.90,121.20,70.60,84.78,12:18:00.50
株H,176.17,206.34,74.50,179.33,12:18:01.00
株S,350.86,392.53,86.15,289.29,12:18:01.50
株I,221.38,253.22,87.32,130.46,12:18:02.00
株R,199.02,276.83,168.75,249.37,12:18:02.50
株Q,180.15,278.81,88.41,271.69,12:18:03.00
株Y,256.35,314.98,91.30,313.61,12:18:03.50
株Z,151.38,219.40,92.32,153.56,12:18:04.00
株R,249.37,318.20,138.03,246.36,12:18:04.50
株U,97.22,133.86,65.45,129.08,12:18:05.00
株G,90.92,169.10,83.43,111.22,12:18:05.50
株Y,313.61,368.36,65.26,156.07,12:18:06.00
株D,200.22,215.92,70.28,122.73,12:18:06.50
株V,137.89,221.37,64.69,91.35,12:18:07.00
株B,80.28,171.90,78.44,121.58,12:18:07.50
株R,246.36,287.27,50.64,72.59,12:18:08.00
株G,111.22,116.28,101.55,112.32,12:18:08.50
株Q,271.69,358.78,70.86,133.10,12:18:09.00
株A,121.98,122.29,116.82,121.11,12:18:09.50
株W,279.04,302.59,164.39,298.75,12:18:10.00
株P,108.95,168.52,106.17,120.03,12:18:10.50
株W,298.75,306.21,227.98,297.37,12:18:11.00
株V,91.35,136.44,82.64,115.64,12:18:11.50
株X,278.60,284.87,158.04,263.81,12:18:12.00
株M,178.82,207.38,94.70,140.72,12:18:12.50
株V,115.64,158.15,83.77,105.73,12:18:13.00
株X,263.81,334.38,247.37,290.89,12:18:13.50
株J,168.98,174.00,73.79,118.68,12:18:14.00
株T,101.01,139.33,85.83,104.82,12:18:14.50
株B,121.58,147.74,87.04,95.62,12:18:15.00
株R,72.59,146.60,69.65,140.01,12:18:15.50
株H,179.33,230.37,159.98,165.76,12:18:16.00
株C,52.43,104.69,51.34,88.96,12:18:16.50
株V,105.73,154.47,82.58,139.56,12:18:17.00
株R,140.01,229.14,99.60,209.85,12:18:17.50
株I,130.46,171.59,81.97,96.43,12:18:18.00
株N,84.78,175.55,70.38,167.77,12:18:18.50
株R,209.85,259.43,180.81,231.74,12:18:19.00
株F,138.91,193.51,95.07,178.02,12:18:19.50
株I,96.43,181.51,68.64,120.87,12:18:20.00
株T,104.82,165.65,88.27,104.84,12:18:20.50
株W,297.37,329.29,197.64,235.35,12:18:21.00
株P,120.03,137.33,94.13,132.31,12:18:21.50
株M,140.72,141.31,65.05,91.28,12:18:22.00
株L,190.53,235.99,89.66,171.98,12:18:22.50
株J,118.68,168.76,99.79,162.07,12:18:23.00
株O,146.14,166.52,136.05,159.36,12:18:23.50
株N,167.77,172.95,139.69,156.62,12:18:24.00
株M,91.28,94.14,61.18,77.24,12:18:24.50
株H,165.76,184.64,74.20,132.43,12:18:25.00
株T,104.84,130.93,82.05,97.53,12:18:25.50
株H,132.43,188.03,84.94,168.09,12:18:26.00
株G,112.32,137.70,76.31,132.43,12:18:26.50
株A,121.11,216.44,60.73,143.11,12:18:27.00
株H,168.09,191.35,110.30,115.45,12:18:27.50
株N,156.62,240.95,137.47,196.14,12:18:28.00
株M,77.24,85.45,59.60,78.35,12:18:28.50
株R,231.74,314.33,97.97,294.46,12:18:29.00
株Z,153.56,223.31,125.96,202.80,12:18:29.50
株K,161.68,245.16,127.07,241.70,12:18:30.00
株U,129.08,206.91,114.40,157.57,12:18:30.50
株M,78.35,84.53,64.46,81.91,12:18:31.00
株D,122.73,142.19,69.99,106.90,12:18:31.50
株T,97.53,183.38,66.77,178.09,12:18:32.00
株C,88.96,119.26,78.12,107.52,12:18:32.50
株L,171.98,184.47,93.67,110.39,12:18:33.00
株A,143.11,227.39,80.60,134.09,12:18:33.50
株D,106.90,200.22,83.60,101.32,12:18:34.00
株F,178.02,207.18,103.80,166.33,12:18:34.50
株U,157.57,197.11,67.40,175.53,12:18:35.00
株H,115.45,196.10,80.56,184.28,12:18:35.50
株V,139.56,142.08,85.84,106.54,12:18:36.00
株C,107.52,120.85,90.51,91.05,12:18:36.50
株Q,133.10,143.09,63.41,98.62,12:18:37.00
株S,289.29,300.29,131.95,178.75,12:18:37.50
株O,159.36,237.02,62.65,78.58,12:18:38.00
株H,184.28,248.81,60.73,235.11,12:18:38.50
株Q,98.62,195.03,79.37,193.92,12:18:39.00
株X,290.89,320.80,143.24,304.11,12:18:39.50
株B,95.62,116.39,68.40,94.27,12:18:40.00
株D,101.32,185.96,89.71,129.09,12:18:40.50
株Z,202.80,211.64,124.40,152.29,12:18:41.00
株O,78.58,123.63,50.18,119.31,12:18:41.50
株I,120.87,209.98,94.41,179.71,12:18:42.00
株A,134.09,166.84,133.09,160.37,12:18:42.50
株Y,156.07,210.70,94.50,200.79,12:18:43.00
株P,132.31,135.16,113.36,118.54,12:18:43.50
株Z,152.29,162.14,58.53,73.24,12:18:44.00
株O,119.31,191.28,112.52,157.15,12:18:44.50
株A,160.37,180.87,62.09,118.75,12:18:45.00
株Q,193.92,202.88,64.14,90.53,12:18:45.50
株G,132.43,174.49,100.50,121.34,12:18:46.00
株P,118.54,194.59,112.99,130.33,12:18:46.50
株V,106.54,133.46,104.72,127.16,12:18:47.00
株Q,90.53,124.06,88.36,123.68,12:18:47.50
株P,130.33,166.27,55.96,160.96,12:18:48.00
株K,241.70,287.42,176.53,177.39,12:18:48.50
株B,94.27,98.92,64.85,75.56,12:18:49.00
株R,294.46,345.61,289.99,333.84,12:18:49.50
株P,160.96,200.28,71.93,127.57,12:18:50.00
株M,81.91,166.75,56.47,140.04,12:18:50.50
株T,178.09,221.80,156.52,170.06,12:18:51.00
株Z,73.24,138.86,67.65,87.49,12:18:51.50
株I,179.71,181.11,89.42,112.37,12:18:52.00
株R,333.84,420.09,69.32,167.27,12:18:52.50
株J,162.07,226.55,86.10,218.48,12:18:53.00
株G,121.34,190.81,78.03,97.93,12:18:53.50
株N,196.14,219.92,108.01,215.48,12:18:54.00
株W,235.35,312.85,133.48,138.74,12:18:54.50
株Z,87.49,148.59,50.37,85.03,12:18:55.00
株U,175.53,263.84,78.03,100.21,12:18:55.50
株T,170.06,178.86,65.23,120.22,12:18:56.00
株W,138.74,214.94,67.45,125.70,12:18:56.50
株T,120.22,187.42,60.28,111.57,12:18:57.00
株L,110.39,170.18,109.16,138.05,12:18:57.50
株J,218.48,273.54,70.95,165.24,12:18:58.00
株D,129.09,134.32,52.32,63.97,12:18:58.50
株E,67.32,161.08,64.95,89.88,12:18:59.00
株C,91.05,188.54,88.61,143.46,12:18:59.50
株E,89.88,140.11,58.20,72.20,12:19:00.00
株O,157.15,174.87,105.39,141.85,12:19:00.50
株N,215.48,304.87,153.46,174.40,12:19:01.00
株T,111.57,201.04,86.23,169.84,12:19:01.50
株W,125.70,136.88,121.84,128.17,12:19:02.00
株Y,200.79,282.51,93.66,198.50,12:19:02.50
株J,165.24,238.02,142.92,185.51,12:19:03.00
株S,178.75,260.39,83.77,84.27,12:19:03.50
株O,141.85,163.17,63.07,68.93,12:19:04.00
株R,167.27,242.05,50.16,229.16,12:19:04.50
株F,166.33,253.78,152.82,224.37,12:19:05.00
株Y,198.50,294.39,95.11,178.87,12:19:05.50
株X,304.11,319.34,202.89,255.43,12:19:06.00
株F,224.37,262.41,143.93,159.92,12:19:06.50
株B,75.56,104.26,69.30,95.96,12:19:07.00
株O,68.93,101.88,53.83,99.09,12:19:07.50
株Z,85.03,145.55,80.16,114.82,12:19:08.00
株P,127.57,168.02,125.58,132.63,12:19:08.50
株E,72.20,165.18,65.01,141.70,12:19:09.00
株P,132.63,142.68,69.42,84.83,12:19:09.50
株E,141.70,228.71,71.32,207.15,12:19:10.00
株R,229.16,231.52,187.56,208.16,12:19:10.50
株U,100.21,199.53,66.00,128.26,12:19:11.00
株X,255.43,338.76,70.77,265.69,12:19:11.50
株V,127.16,140.31,107.03,115.77,12:19:12.00
株R,208.16,237.37,162.68,199.50,12:19:12.50
株Z,114.82,148.02,79.32,97.82,12:19:13.00
株L,138.05,143.10,54.89,137.95,12:19:13.50
株O,99.09,118.79,70.47,91.24,12:19:14.00
株H,235.11,239.87,73.53,144.70,12:19:14.50
株O,91.24,153.84,80.69,123.43,12:19:15.00
株H,144.70,210.18,53.47,170.55,12:19:15.50
株S,84.27,104.94,66.79,71.87,12:19:16.00
株A,118.75,212.96,104.70,168.72,12:19:16.50
株C,143.46,219.81,66.91,213.58,12:19:17.00
株M,140.04,209.69,76.12,195.12,12:19:17.50
株F,159.92,241.45,150.41,188.89,12:19:18.00
株H,170.55,177.57,68.22,175.56,12:19:18.50
株X,265.69,360.37,182.08,271.20,12:19:19.00
株I,112.37,211.21,111.72,190.51,12:19:19.50
株M,195.12,229.86,165.09,189.56,12:19:20.00
株N,174.40,243.95,75.78,157.79,12:19:20.50
株F,188.89,191.03,177.17,178.19,12:19:21.00
株T,169.84,176.64,92.31,115.02,12:19:21.50
株I,190.51,232.93,73.81,215.90,12:19:22.00
株G,97.93,155.33,85.22,103.48,12:19:22.50
株D,63.97,116.66,53.92,104.01,12:19:23.00
株X,271.20,271.94,217.09,254.45,12:19:23.50
株F,178.19,234.63,136.94,234.28,12:19:24.00
株B,95.96,133.55,58.50,114.39,12:19:24.50
株G,103.48,200.59,56.19,102.16,12:19:25.00
株W,128.17,185.33,76.33,182.42,12:19:25.50
株V,115.77,141.42,88.06,98.98,12:19:26.00
株N,157.79,228.21,142.55,217.04,12:19:26.50
株N,217.04,299.72,62.86,148.69,12:19:27.00
株S,71.87,94.21,63.29,67.58,12:19:27.50
株Z,97.82,98.27,81.34,88.31,12:19:28.00
株B,114.39,135.59,102.88,132.34,12:19:28.50
株B,132.34,207.42,108.90,117.66,12:19:29.00
株L,137.95,185.61,98.33,149.47,12:19:29.50
株T,115.02,199.55,81.74,177.90,12:19:30.00
株T,177.90,209.53,58.26,126.67,12:19:30.50
株F,234.28,286.85,95.43,232.56,12:19:31.00
株U,128.26,137.96,105.67,135.35,12:19:31.50
株H,175.56,259.66,124.96,175.77,12:19:32.00
株E,207.15,208.23,115.04,129.74,12:19:32.50
株F,232.56,255.07,222.08,253.01,12:19:33.00
株D,104.01,169.03,93.38,140.84,12:19:33.50
株F,253.01,257.07,243.76,247.93,12:19:34.00
株Y,178.87,206.33,137.82,172.31,12:19:34.50
株W,182.42,192.43,135.20,170.75,12:19:35.00
株S,67.58,157.41,55.01,73.85,12:19:35.50
株I,215.90,257.59,111.54,130.64,12:19:36.00
株M,189.56,247.60,129.06,166.94,12:19:36.50
株Y,172.31,241.27,158.79,183.14,12:19:37.00
株I,130.64,184.94,86.47,92.02,12:19:37.50
株N,148.69,176.22,74.79,144.80,12:19:38.00
株M,166.94,266.84,143.61,197.00,12:19:38.50
株C,213.58,278.89,78.87,262.73,12:19:39.00
株O,123.43,205.15,87.87,102.71,12:19:39.50
株B,117.66,181.16,64.94,158.63,12:19:40.00
株M,197.00,237.26,55.81,233.78,12:19:40.50
株N,144.80,227.31,128.71,172.01,12:19:41.00
株X,254.45,296.84,86.97,91.29,12:19:41.50
株I,92.02,100.31,55.27,95.05,12:19:42.00
株K,177.39,203.79,50.18,185.44,12:19:42.50
株U,135.35,234.72,50.28,166.21,12:19:43.00
株L,149.47,181.79,71.86,165.23,12:19:43.50
株Q,123.68,183.73,116.22,122.15,12:19:44.00
株V,98.98,154.57,67.16,151.54,12:19:44.50
株T,126.67,216.76,72.37,175.51,12:19:45.00
株L,165.23,251.85,112.40,232.09,12:19:45.50
株N,172.01,258.33,148.15,209.01,12:19:46.00
株I,95.05,119.60,87.26,96.19,12:19:46.50
株P,84.83,181.40,66.53,99.62,12:19:47.00
株G,102.16,179.86,63.43,120.37,12:19:47.50
株H,175.77,226.99,118.75,131.57,12:19:48.00
株X,91.29,180.14,55.13,56.93,12:19:48.50
株U,166.21,189.19,151.33,151.42,12:19:49.00
株H,131.57,179.80,69.83,108.22,12:19:49.50
株X,56.93,146.87,55.22,65.53,12:19:50.00
株A,168.72,250.67,51.18,182.08,12:19:50.50
株D,140.84,143.50,125.20,135.31,12:19:51.00
株N,209.01,237.92,160.65,206.48,12:19:51.50
株E,129.74,210.16,76.21,164.20,12:19:52.00
株Z,88.31,132.40,57.46,111.81,12:19:52.50
株D,135.31,222.48,119.09,164.76,12:19:53.00
株N,206.48,297.41,79.57,126.28,12:19:53.50
株I,96.19,158.62,58.32,60.07,12:19:54.00
株U,151.42,162.35,95.36,144.02,12:19:54.50
株Z,111.81,119.53,89.14,90.22,12:19:55.00
株Q,122.15,205.35,102.05,179.05,12:19:55.50
株R,199.50,253.25,171.48,211.10,12:19:56.00
株L,232.09,244.00,132.69,215.04,12:19:56.50
株B,158.63,217.41,83.07,136.38,12:19:57.00
株G,120.37,124.82,68.62,117.47,12:19:57.50
株A,182.08,195.81,89.02,120.08,12:19:58.00
株S,73.85,102.25,72.10,77.36,12:19:58.50
株C,262.73,316.76,259.82,283.04,12:19:59.00
株J,185.51,245.44,91.15,159.33,12:19:59.50
株V,151.54,155.65,60.31,66.33,12:20:00.00
株F,247.93,309.61,139.91,170.97,12:20:00.50
株W,170.75,175.24,120.55,157.65,12:20:01.00
株G,117.47,170.51,109.14,135.09,12:20:01.50
株G,135.09,232.15,76.90,124.91,12:20:02.00
株G,124.91,185.48,95.10,116.32,12:20:02.50
株N,126.28,195.28,84.58,166.23,12:20:03.00
株L,215.04,276.65,150.29,177.76,12:20:03.50
株B,136.38,216.87,111.90,158.25,12:20:04.00
株Q,179.05,237.95,147.70,179.40,12:20:04.50
株C,283.04,309.94,219.34,220.46,12:20:05.00
株T,175.51,224.54,80.05,214.29,12:20:05.50
株E,164.20,174.84,75.62,158.33,12:20:06.00
株I,60.07,132.84,52.20,92.54,12:20:06.50
株H,108.22,131.27,94.54,97.80,12:20:07.00
株Q,179.40,239.43,70.40,73.94,12:20:07.50
株G,116.32,178.29,65.08,111.91,12:20:08.00
株I,92.54,99.99,51.50,83.06,12:20:08.50
株C,220.46,255.47,88.71,215.60,12:20:09.00
株O,102.71,154.09,71.88,144.92,12:20:09.50
株W,157.65,181.91,79.45,109.37,12:20:10.00
株E,158.33,182.57,59.60,181.03,12:20:10.50
株O,144.92,157.50,74.81,104.89,12:20:11.00
株T,214.29,221.48,173.19,213.85,12:20:11.50
株U,144.02,241.03,109.73,231.16,12:20:12.00
株Q,73.94,90.82,72.08,86.81,12:20:12.50
株R,211.10,250.67,101.33,234.38,12:20:13.00
株F,170.97,260.13,62.11,259.86,12:20:13.50
株S,77.36,108.41,56.72,72.83,12:20:14.00
株A,120.08,167.98,107.30,134.56,12:20:14.50
株D,164.76,232.58,59.85,128.73,12:20:15.00
株J,159.33,230.73,62.63,161.16,12:20:15.50
株F,259.86,327.38,155.82,280.99,12:20:16.00
株Y,183.14,277.80,131.80,160.94,12:20:16.50
株N,166.23,239.76,54.77,90.70,12:20:17.00
株U,231.16,241.31,79.66,104.72,12:20:17.50
株B,158.25,182.27,99.45,140.96,12:20:18.00
株L,177.76,232.89,149.56,227.74,12:20:18.50
株A,134.56,220.33,60.94,110.17,12:20:19.00
株F,280.99,379.25,127.17,178.04,12:20:19.50
株W,109.37,187.46,100.05,126.16,12:20:20.00
株P,99.62,163.15,60.87,138.37,12:20:20.50
株X,65.53,102.93,50.93,90.32,12:20:21.00
株O,104.89,159.22,101.40,142.01,12:20:21.50
株A,110.17,208.02,81.07,142.38,12:20:22.00
株M,233.78,299.37,112.68,228.47,12:20:22.50
株H,97.80,185.90,84.66,92.99,12:20:23.00
株J,161.16,257.93,160.77,166.14,12:20:23.50
株W,126.16,196.25,106.11,194.15,12:20:24.00
株U,104.72,108.47,96.94,104.92,12:20:24.50
株V,66.33,136.07,53.88,109.90,12:20:25.00
株D,128.73,181.17,69.50,173.95,12:20:25.50
株N,90.70,166.12,83.85,98.24,12:20:26.00
株Q,86.81,148.77,80.93,137.81,12:20:26.50
株M,228.47,232.54,66.56,137.09,12:20:27.00
株H,92.99,143.27,55.07,104.22,12:20:27.50
株K,185.44,246.31,148.82,186.69,12:20:28.00
株X,90.32,110.70,70.76,102.09,12:20:28.50
株H,104.22,146.72,101.48,103.81,12:20:29.00
株T,213.85,263.35,85.06,236.53,12:20:29.50
株U,104.92,164.49,97.53,119.20,12:20:30.00
株G,111.91,181.65,69.13,117.08,12:20:30.50
株R,234.38,312.79,148.19,289.07,12:20:31.00
株J,166.14,218.77,143.01,145.95,12:20:31.50
株B,140.96,148.87,136.90,138.07,12:20:32.00
株A,142.38,177.95,109.07,164.89,12:20:32.50
株W,194.15,275.61,72.54,104.29,12:20:33.00
株V,109.90,163.24,96.57,106.10,12:20:33.50
株V,106.10,115.82,58.06,74.55,12:20:34.00
株G,117.08,179.16,113.75,131.43,12:20:34.50
株N,98.24,102.56,67.84,69.62,12:20:35.00
株O,142.01,211.05,109.68,198.57,12:20:35.50
株T,236.53,334.50,53.81,197.18,12:20:36.00
株P,138.37,144.24,93.73,104.98,12:20:36.50
株J,145.95,157.56,71.31,153.97,12:20:37.00
株X,102.09,110.25,101.73,105.70,12:20:37.50
株J,153.97,197.50,51.12,59.87,12:20:38.00
株Y,160.94,250.40,90.34,110.37,12:20:38.50
株X,105.70,186.92,86.18,130.49,12:20:39.00
株J,59.87,82.17,59.16,79.21,12:20:39.50
株O,198.57,259.85,144.30,148.93,12:20:40.00
株M,137.09,201.55,72.64,84.59,12:20:40.50
株A,164.89,192.52,105.54,176.28,12:20:41.00
株M,84.59,177.66,52.35,168.08,12:20:41.50
株X,130.49,194.03,61.10,136.90,12:20:42.00
株D,173.95,208.55,114.45,178.05,12:20:42.50
株D,178.05,275.88,124.26,131.35,12:20:43.00
株B,138.07,141.77,92.47,135.33,12:20:43.50
株Y,110.37,121.03,110.02,115.58,12:20:44.00
株J,79.21,167.71,75.70,103.09,12:20:44.50
株S,72.83,162.05,63.00,106.56,12:20:45.00
株P,104.98,150.53,58.11,134.36,12:20:45.50
株A,176.28,185.18,148.33,155.62,12:20:46.00
株P,134.36,226.54,91.17,206.47,12:20:46.50
株M,168.08,208.06,135.96,178.43,12:20:47.00
株A,155.62,164.74,91.74,138.68,12:20:47.50
株H,103.81,109.49,99.09,107.34,12:20:48.00
株Z,90.22,181.59,76.76,177.38,12:20:48.50
株K,186.69,228.25,114.29,130.18,12:20:49.00
株F,178.04,188.14,159.64,179.19,12:20:49.50
株D,131.35,163.28,113.20,141.38,12:20:50.00
株P,206.47,280.06,192.29,226.52,12:20:50.50
株T,197.18,220.71,191.68,215.49,12:20:51.00
株N,69.62,69.63,57.90,58.07,12:20:51.50
株S,106.56,148.43,89.71,134.70,12:20:52.00
株C,215.60,255.56,156.89,170.15,12:20:52.50
株F,179.19,239.88,96.20,134.43,12:20:53.00
株F,134.43,146.11,99.24,121.69,12:20:53.50
株E,181.03,280.92,92.27,197.29,12:20:54.00
株X,136.90,173.69,69.51,137.07,12:20:54.50
株F,121.69,174.02,60.74,74.83,12:20:55.00
株Q,137.81,227.29,55.00,94.76,12:20:55.50
株V,74.55,139.40,69.83,98.74,12:20:56.00
株M,178.43,275.40,135.54,240.22,12:20:56.50
株D,141.38,165.33,63.95,159.85,12:20:57.00
株F,74.83,129.14,62.96,71.82,12:20:57.50
株V,98.74,120.28,72.40,102.32,12:20:58.00
株T,215.49,256.56,157.22,223.82,12:20:58.50
株T,223.82,224.88,153.66,179.45,12:20:59.00
株O,148.93,202.25,113.25,166.04,12:20:59.50
株D,159.85,169.30,70.47,97.45,12:21:00.00
株C,170.15,258.37,79.02,220.55,12:21:00.50
株P,226.52,231.88,199.43,200.95,12:21:01.00
株E,197.29,241.82,117.29,153.40,12:21:01.50
株U,119.20,218.05,73.66,116.74,12:21:02.00
株M,240.22,267.02,220.04,243.38,12:21:02.50
株J,103.09,126.27,62.99,124.00,12:21:03.00
株V,102.32,168.34,93.07,117.86,12:21:03.50
株L,227.74,291.71,128.29,138.94,12:21:04.00
株Q,94.76,189.61,56.94,155.41,12:21:04.50
株T,179.45,275.53,123.66,184.23,12:21:05.00
株T,184.23,224.28,90.75,130.29,12:21:05.50
